Is Duplicate Row?,X,Y,Unique Squirrel ID,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Location,Above Ground Sighter Measurement,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Lat/Long,Lat/Long - Split 1,Lat/Long - Split 2
Unique,-73.979153618,40.767270593,1C-PM-1013-03,01C,PM,10132018,3,Adult,Cinnamon,White,Cinnamon+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9791536183194 40.7672705931866),POINT,(-73.9791536183194 40.7672705931866)
Unique,-73.976506417,40.773721143,8B-AM-1007-06,08B,AM,10072018,6,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,True,False,True,False,POINT (-73.9765064169087 40.7737211426714),POINT,(-73.9765064169087 40.7737211426714)
Unique,-73.975812851,40.771594610,7C-PM-1020-03,07C,PM,10202018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,5,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9758128509653 40.7715946097064),POINT,(-73.9758128509653 40.7715946097064)
Unique,-73.974084681,40.772819714,8D-AM-1007-06,08D,AM,10072018,6,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.974084681071 40.7728197139621),POINT,(-73.974084681071 40.7728197139621)
Unique,-73.970878297,40.776946867,14D-AM-1014-08,14D,AM,10142018,8,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9708782966369 40.77694686696301),POINT,(-73.9708782966369 40.77694686696301)
Unique,-73.964965810,40.782326237,22F-PM-1014-03,22F,PM,10142018,3,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,True,False,False,True,False,POINT (-73.9649658099293 40.7823262369074),POINT,(-73.9649658099293 40.7823262369074)
Unique,-73.958836174,40.791115225,33E-PM-1012-02,33E,PM,10122018,2,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.9588361742943 40.791115225155),POINT,(-73.9588361742943 40.791115225155)
Unique,-73.979121751,40.767658348,2C-AM-1010-05,02C,AM,10102018,5,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,False,False,POINT (-73.9791217510656 40.7676583475394),POINT,(-73.9791217510656 40.7676583475394)
Unique,-73.970253017,40.773624121,11F-AM-1013-01,11F,AM,10132018,1,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9702530172652 40.7736241205021),POINT,(-73.9702530172652 40.7736241205021)
Unique,-73.969266098,40.783053231,21B-PM-1017-01,21B,PM,10172018,1,Juvenile,Cinnamon,White,Cinnamon+White,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,False,False,POINT (-73.9692660977515 40.7830532310766),POINT,(-73.9692660977515 40.7830532310766)
Unique,-73.956523096,40.798556388,41C-PM-1007-02,41C,PM,10072018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,True,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9565230963554 40.798556387711),POINT,(-73.9565230963554 40.798556387711)
Unique,-73.975767319,40.766961432,2F-PM-1014-04,02F,PM,10142018,4,Adult,Gray,,Gray+,Above Ground,20,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9757673193743 40.766961432261304),POINT,(-73.9757673193743 40.766961432261304)
Unique,-73.975479096,40.768336389,4E-PM-1008-07,04E,PM,10082018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9754790964561 40.768336388516),POINT,(-73.9754790964561 40.768336388516)
Unique,-73.975098655,40.774067117,10C-AM-1018-03,10C,AM,10182018,3,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9750986553543 40.7740671171292),POINT,(-73.9750986553543 40.7740671171292)
Unique,-73.972038976,40.776352409,13C-PM-1019-02,13C,PM,10192018,2,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,True,False,True,False,POINT (-73.9720389756717 40.7763524091989),POINT,(-73.9720389756717 40.7763524091989)
Unique,-73.960016579,40.795246676,36B-PM-1013-03,36B,PM,10132018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,True,False,False,False,False,False,False,False,True,False,False,True,POINT (-73.9600165785486 40.7952466761832),POINT,(-73.9600165785486 40.7952466761832)
Unique,-73.976580561,40.769280782,4D-PM-1008-07,04D,PM,10082018,7,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",Ground Plane,FALSE,True,True,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9765805609072 40.7692807820935),POINT,(-73.9765805609072 40.7692807820935)
Unique,-73.972507793,40.765456271,2I-PM-1006-01,02I,PM,10062018,1,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Above Ground,2,False,False,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.9725077933574 40.7654562710325),POINT,(-73.9725077933574 40.7654562710325)
Unique,-73.979558534,40.768895893,3B-PM-1007-08,03B,PM,10072018,8,Juvenile,Gray,,Gray+,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,True,False,POINT (-73.9795585338537 40.768895893226),POINT,(-73.9795585338537 40.768895893226)
Unique,-73.974596904,40.776549822,12A-PM-1013-02,12A,PM,10132018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,Ground Plane,FALSE,True,False,True,False,True,False,False,False,False,True,False,False,True,POINT (-73.974596903918 40.7765498215674),POINT,(-73.974596903918 40.7765498215674)
Unique,-73.974297342,40.769180164,5F-AM-1007-04,05F,AM,10072018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,,False,False,False,True,True,False,False,False,False,False,False,False,False,POINT (-73.9742973420446 40.7691801644292),POINT,(-73.9742973420446 40.7691801644292)
Unique,-73.967178672,40.786735279,25A-AM-1013-04,25A,AM,10132018,4,,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.9671786715256 40.7867352791232),POINT,(-73.9671786715256 40.7867352791232)
Unique,-73.975556917,40.766800698,2F-AM-1006-03,02F,AM,10062018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,25,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9755569170561 40.7668006977526),POINT,(-73.9755569170561 40.7668006977526)
Unique,-73.971095115,40.772501245,10F-PM-1019-04,10F,PM,10192018,4,Adult,Black,,Black+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9710951149579 40.772501245008),POINT,(-73.9710951149579 40.772501245008)
Unique,-73.969345754,40.777042965,15E-AM-1013-02,15E,AM,10132018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,20,True,False,True,False,False,False,False,False,False,False,True,False,False,POINT (-73.969345754447 40.7770429650288),POINT,(-73.969345754447 40.7770429650288)
Unique,-73.965954996,40.783365969,22D-PM-1012-05,22D,PM,10122018,5,Adult,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",,,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9659549963516 40.7833659689194),POINT,(-73.9659549963516 40.7833659689194)
Unique,-73.976521916,40.773784724,9B-AM-1010-01,09B,AM,10102018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,True,False,False,False,False,False,False,True,POINT (-73.976521916284 40.773784724458),POINT,(-73.976521916284 40.773784724458)
Unique,-73.963514043,40.791280797,31B-AM-1017-01,31B,AM,10172018,1,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9635140434993 40.7912807969365),POINT,(-73.9635140434993 40.7912807969365)
Unique,-73.959897334,40.793334636,34C-PM-1012-01,34C,PM,10122018,1,Adult,Black,,Black+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9598973337711 40.7933346360478),POINT,(-73.9598973337711 40.7933346360478)
Unique,-73.957823717,40.798095947,40B-PM-1014-06,40B,PM,10142018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9578237168359 40.7980959471034),POINT,(-73.9578237168359 40.7980959471034)
Unique,-73.972919057,40.770018151,6F-PM-1008-03,06F,PM,10082018,3,Adult,Gray,,Gray+,Above Ground,50,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9729190572117 40.770018150905),POINT,(-73.9729190572117 40.770018150905)
Unique,-73.968641333,40.781742391,19C-PM-1018-08,19C,PM,10182018,8,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,False,False,POINT (-73.9686413326172 40.7817423907284),POINT,(-73.9686413326172 40.7817423907284)
Unique,-73.980851732,40.768315465,1A-PM-1014-01,01A,PM,10142018,1,Adult,Cinnamon,White,Cinnamon+White,Above Ground,6,False,True,False,False,False,False,False,False,False,True,False,False,False,POINT (-73.9808517324721 40.7683154647217),POINT,(-73.9808517324721 40.7683154647217)
Unique,-73.976385237,40.768876249,4D-AM-1012-02,04D,AM,10122018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,True,True,False,False,False,False,False,False,False,True,False,POINT (-73.9763852372393 40.768876248561),POINT,(-73.9763852372393 40.768876248561)
Unique,-73.974925127,40.767911197,4F-PM-1013-01,04F,PM,10132018,1,Adult,Cinnamon,"Gray, Black","Cinnamon+Gray, Black",Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,True,True,False,False,POINT (-73.9749251267433 40.7679111971294),POINT,(-73.9749251267433 40.7679111971294)
Unique,-73.974570911,40.767222570,3G-AM-1008-03,03G,AM,10082018,3,Adult,Gray,,Gray+,Above Ground,40,True,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.9745709109056 40.7672225695415),POINT,(-73.9745709109056 40.7672225695415)
Unique,-73.959129855,40.791961245,33E-AM-1014-04,33E,AM,10142018,4,Adult,Black,"Cinnamon, White","Black+Cinnamon, White",Ground Plane,FALSE,True,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9591298551111 40.7919612446005),POINT,(-73.9591298551111 40.7919612446005)
Unique,-73.972909034,40.779434005,15A-AM-1007-02,15A,AM,10072018,2,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9729090336637 40.7794340052503),POINT,(-73.9729090336637 40.7794340052503)
Unique,-73.970140862,40.769551172,7I-PM-1013-04,07I,PM,10132018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,Ground Plane,FALSE,True,False,False,True,False,False,False,False,True,False,False,False,False,POINT (-73.9701408623121 40.7695511718541),POINT,(-73.9701408623121 40.7695511718541)
Unique,-73.959514035,40.789911786,31E-PM-1006-02,31E,PM,10062018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,True,False,True,False,False,False,False,True,False,POINT (-73.959514034869 40.789911786416),POINT,(-73.959514034869 40.789911786416)
Unique,-73.953092053,40.798225693,42F-PM-1017-03,42F,PM,10172018,3,,Gray,Cinnamon,Gray+Cinnamon,,,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.953092053256 40.7982256930243),POINT,(-73.953092053256 40.7982256930243)
Unique,-73.973787234,40.772658684,8D-PM-1007-01,08D,PM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9737872335563 40.77265868359851),POINT,(-73.9737872335563 40.77265868359851)
Unique,-73.967563787,40.782388067,21D-PM-1008-02,21D,PM,10082018,2,,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9675637870968 40.7823880671728),POINT,(-73.9675637870968 40.7823880671728)
Unique,-73.970862893,40.772563089,10F-PM-1019-08,10F,PM,10192018,8,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.9708628933624 40.7725630886784),POINT,(-73.9708628933624 40.7725630886784)
Unique,-73.969017584,40.776043272,14F-AM-1007-05,14F,AM,10072018,5,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9690175838534 40.7760432720017),POINT,(-73.9690175838534 40.7760432720017)
Unique,-73.975721542,40.766820598,2F-PM-1014-03,02F,PM,10142018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9757215415855 40.7668205976986),POINT,(-73.9757215415855 40.7668205976986)
Unique,-73.971597717,40.774217265,11E-AM-1013-03,11E,AM,10132018,3,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9715977170548 40.774217265062205),POINT,(-73.9715977170548 40.774217265062205)
Unique,-73.979114153,40.771488884,5A-AM-1006-04,05A,AM,10062018,4,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,True,False,False,True,False,POINT (-73.9791141532217 40.77148888354161),POINT,(-73.9791141532217 40.77148888354161)
Unique,-73.977184391,40.772366638,7B-AM-1008-01,07B,AM,10082018,1,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,True,False,False,False,False,False,False,False,True,False,POINT (-73.9771843912229 40.77236663821251),POINT,(-73.9771843912229 40.77236663821251)
Unique,-73.975200013,40.773291812,8C-PM-1013-04,08C,PM,10132018,4,Juvenile,Cinnamon,White,Cinnamon+White,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9752000129992 40.7732918122239),POINT,(-73.9752000129992 40.7732918122239)
Unique,-73.964514701,40.777256683,17I-AM-1014-04,17I,AM,10142018,4,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,True,True,False,POINT (-73.9645147011741 40.7772566833799),POINT,(-73.9645147011741 40.7772566833799)
Unique,-73.959019987,40.791254669,33E-PM-1012-05,33E,PM,10122018,5,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.959019987128 40.7912546691805),POINT,(-73.959019987128 40.7912546691805)
Unique,-73.957965954,40.790564689,32F-AM-1012-07,32F,AM,10122018,7,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9579659543224 40.7905646887034),POINT,(-73.9579659543224 40.7905646887034)
Unique,-73.968077455,40.776249190,14F-PM-1012-01,14F,PM,10122018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,True,True,False,False,False,False,False,False,True,False,POINT (-73.9680774548516 40.7762491903691),POINT,(-73.9680774548516 40.7762491903691)
Unique,-73.955013184,40.795861726,39E-PM-1013-02,39E,PM,10132018,2,Adult,Cinnamon,Gray,Cinnamon+Gray,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,True,True,False,POINT (-73.9550131837533 40.7958617258176),POINT,(-73.9550131837533 40.7958617258176)
Unique,-73.978461003,40.766883997,1D-AM-1006-07,01D,AM,10062018,7,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,True,False,False,False,POINT (-73.9784610031588 40.7668839966177),POINT,(-73.9784610031588 40.7668839966177)
Unique,-73.974581845,40.765449887,1G-AM-1006-01,01G,AM,10062018,1,Adult,Black,,Black+,Ground Plane,FALSE,False,True,False,False,True,False,False,False,False,True,False,True,False,POINT (-73.9745818450109 40.7654498873627),POINT,(-73.9745818450109 40.7654498873627)
Unique,-73.970533181,40.769994357,7H-AM-1006-09,07H,AM,10062018,9,Adult,Gray,Cinnamon,Gray+Cinnamon,,,False,False,False,False,True,False,False,False,False,False,True,False,False,POINT (-73.9705331808443 40.7699943571296),POINT,(-73.9705331808443 40.7699943571296)
Unique,-73.967933634,40.775418658,14G-PM-1013-01,14G,PM,10132018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9679336341793 40.7754186579647),POINT,(-73.9679336341793 40.7754186579647)
Unique,-73.956581234,40.790212769,33H-AM-1019-01,33H,AM,10192018,1,Adult,Cinnamon,Gray,Cinnamon+Gray,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.956581233786 40.79021276908371),POINT,(-73.956581233786 40.79021276908371)
Unique,-73.953216354,40.798297031,42F-PM-1017-04,42F,PM,10172018,4,,Gray,,Gray+,,,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9532163535175 40.7982970313067),POINT,(-73.9532163535175 40.7982970313067)
Unique,-73.973188066,40.766002619,2H-AM-1006-01,02H,AM,10062018,1,Adult,Black,,Black+,Ground Plane,FALSE,True,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.9731880656287 40.7660026186155),POINT,(-73.9731880656287 40.7660026186155)
Unique,-73.970641486,40.773275484,11F-PM-1006-01,11F,PM,10062018,1,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9706414863639 40.7732754837144),POINT,(-73.9706414863639 40.7732754837144)
Unique,-73.961985609,40.791951652,32C-PM-1013-08,32C,PM,10132018,8,Juvenile,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9619856085821 40.7919516520091),POINT,(-73.9619856085821 40.7919516520091)
Unique,-73.951590780,40.795268424,40H-AM-1017-02,40H,AM,10172018,2,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.95159077962161 40.7952684235477),POINT,(-73.95159077962161 40.7952684235477)
Unique,-73.963223853,40.792032899,32B-PM-1010-02,32B,PM,10102018,2,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9632238528617 40.7920328991252),POINT,(-73.9632238528617 40.7920328991252)
Unique,-73.956372484,40.788250458,31I-PM-1019-04,31I,PM,10192018,4,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.95637248383372 40.7882504581015),POINT,(-73.95637248383372 40.7882504581015)
Unique,-73.976701696,40.767401278,2E-PM-1014-02,02E,PM,10142018,2,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9767016963397 40.7674012784541),POINT,(-73.9767016963397 40.7674012784541)
Unique,-73.972144888,40.776211284,13C-AM-1010-02,13C,AM,10102018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Above Ground,7,False,False,True,False,False,False,False,False,False,False,False,True,False,POINT (-73.9721448879766 40.7762112840981),POINT,(-73.9721448879766 40.7762112840981)
Unique,-73.963502850,40.792820757,32A-PM-1013-05,32A,PM,10132018,5,Juvenile,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,True,False,False,False,True,POINT (-73.9635028497015 40.7928207574906),POINT,(-73.9635028497015 40.7928207574906)
Unique,-73.959203889,40.796382675,38B-PM-1018-02,38B,PM,10182018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,False,POINT (-73.9592038887673 40.796382675378),POINT,(-73.9592038887673 40.796382675378)
Unique,-73.972792634,40.770370558,7F-AM-1008-07,07F,AM,10082018,7,Adult,Gray,,Gray+,Above Ground,28,False,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9727926335397 40.77037055775),POINT,(-73.9727926335397 40.77037055775)
Unique,-73.972406399,40.770571190,7F-PM-1012-01,07F,PM,10122018,1,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9724063986771 40.7705711897977),POINT,(-73.9724063986771 40.7705711897977)
Unique,-73.965795843,40.776349688,15H-AM-1013-01,15H,AM,10132018,1,Adult,Gray,White,Gray+White,Above Ground,50,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9657958433575 40.7763496875058),POINT,(-73.9657958433575 40.7763496875058)
Unique,-73.964322302,40.781431909,21F-AM-1018-03,21F,AM,10182018,3,Adult,Cinnamon,Gray,Cinnamon+Gray,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.9643223016635 40.781431908715),POINT,(-73.9643223016635 40.781431908715)
Unique,-73.959690474,40.789720003,31E-AM-1014-01,31E,AM,10142018,1,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.9596904740342 40.7897200025671),POINT,(-73.9596904740342 40.7897200025671)
Unique,-73.970570453,40.776285301,13E-AM-1017-06,13E,AM,10172018,6,Adult,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.9705704527481 40.7762853012151),POINT,(-73.9705704527481 40.7762853012151)
Unique,-73.980789822,40.768215818,1A-PM-1014-04,01A,PM,10142018,4,Adult,Cinnamon,White,Cinnamon+White,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9807898224726 40.768215817511),POINT,(-73.9807898224726 40.768215817511)
Unique,-73.974691876,40.765523188,1G-AM-1006-02,01G,AM,10062018,2,Juvenile,Gray,White,Gray+White,Above Ground,30,False,False,True,False,True,False,False,False,False,True,False,True,False,POINT (-73.9746918762076 40.7655231883678),POINT,(-73.9746918762076 40.7655231883678)
Unique,-73.970467701,40.778686011,16C-PM-1018-02,16C,PM,10182018,2,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Above Ground,6,False,True,False,True,True,False,False,False,False,True,False,True,False,POINT (-73.9704677007779 40.7786860108302),POINT,(-73.9704677007779 40.7786860108302)
Unique,-73.955966373,40.794582826,37F-AM-1010-01,37F,AM,10102018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,4,False,False,True,False,False,False,False,False,True,False,False,True,False,POINT (-73.9559663734409 40.7945828261377),POINT,(-73.9559663734409 40.7945828261377)
Unique,-73.977685480,40.768310230,3D-AM-1006-04,03D,AM,10062018,4,Adult,Cinnamon,Gray,Cinnamon+Gray,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.9776854797916 40.7683102295663),POINT,(-73.9776854797916 40.7683102295663)
Unique,-73.975700194,40.769499791,5E-AM-1008-09,05E,AM,10082018,9,Adult,Cinnamon,Gray,Cinnamon+Gray,Above Ground,2,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9757001944781 40.769499790547),POINT,(-73.9757001944781 40.769499790547)
Unique,-73.966791157,40.779321901,18F-AM-1014-02,18F,AM,10142018,2,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,True,True,False,True,False,False,False,False,True,False,POINT (-73.9667911565238 40.77932190109801),POINT,(-73.9667911565238 40.77932190109801)
Unique,-73.956861094,40.793595958,36E-PM-1012-02,36E,PM,10122018,2,Adult,Gray,,Gray+,Above Ground,28,False,False,True,False,True,False,False,False,False,False,False,True,False,POINT (-73.95686109433942 40.7935959584643),POINT,(-73.95686109433942 40.7935959584643)
Unique,-73.971562113,40.769591872,7H-AM-1006-02,07H,AM,10062018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,True,False,False,False,True,False,False,False,False,False,False,True,False,POINT (-73.9715621134573 40.76959187175131),POINT,(-73.9715621134573 40.76959187175131)
Unique,-73.962059745,40.792246588,33B-PM-1010-10,33B,PM,10102018,10,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,False,True,True,False,False,False,False,False,False,False,POINT (-73.9620597449066 40.7922465876813),POINT,(-73.9620597449066 40.7922465876813)
Unique,-73.958376207,40.785222607,27I-PM-1020-03,27I,PM,10202018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,True,False,False,POINT (-73.9583762071264 40.7852226065643),POINT,(-73.9583762071264 40.7852226065643)
Unique,-73.956422824,40.793690889,36F-PM-1012-06,36F,PM,10122018,6,Adult,Gray,White,Gray+White,Ground Plane,FALSE,False,False,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.9564228238736 40.7936908887644),POINT,(-73.9564228238736 40.7936908887644)
Unique,-73.975815232,40.769237740,4E-PM-1008-03,04E,PM,10082018,3,Adult,Gray,,Gray+,,,False,True,False,False,False,False,False,False,False,False,False,False,False,POINT (-73.9758152322587 40.7692377401467),POINT,(-73.9758152322587 40.7692377401467)
Unique,-73.969333866,40.775705588,13F-PM-1008-05,13F,PM,10082018,5,Adult,Gray,Cinnamon,Gray+Cinnamon,Above Ground,2,True,False,False,True,True,True,False,False,False,True,False,False,False,POINT (-73.9693338657183 40.77570558845381),POINT,(-73.9693338657183 40.77570558845381)
Unique,-73.977749765,40.767734471,2D-AM-1007-04,02D,AM,10072018,4,Adult,Gray,,Gray+,Above Ground,100,False,False,True,False,False,False,False,False,False,False,False,False,False,POINT (-73.9777497645834 40.7677344709178),POINT,(-73.9777497645834 40.7677344709178)
Unique,-73.970163054,40.777955396,15D-AM-1007-04,15D,AM,10072018,4,Adult,Gray,White,Gray+White,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,False,True,POINT (-73.97016305393261 40.7779553961101),POINT,(-73.97016305393261 40.7779553961101)
Unique,-73.963887759,40.791547730,31A-AM-1010-02,31A,AM,10102018,2,Adult,Gray,,Gray+,Ground Plane,FALSE,False,False,False,True,True,False,False,False,False,False,False,True,False,POINT (-73.96388775887 40.7915477304252),POINT,(-73.96388775887 40.7915477304252)
Unique,-73.956657171,40.798985578,41C-AM-1017-04,41C,AM,10172018,4,,Gray,,Gray+,Ground Plane,FALSE,True,False,False,False,False,False,False,False,False,False,False,True,False,POINT (-73.9566571713254 40.7989855775435),POINT,(-73.9566571713254 40.7989855775435)
Unique,-73.972978657,40.777823857,14B-AM-1007-01,14B,AM,10072018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Ground Plane,FALSE,False,False,False,False,True,False,False,False,False,False,False,False,True,POINT (-73.97297865708792 40.7778238570396),POINT,(-73.97297865708792 40.7778238570396)
Unique,-73.968107987,40.772349408,11I-PM-1012-05,11I,PM,10122018,5,Adult,Gray,,Gray+,Above Ground,2,True,False,True,False,True,False,False,False,False,False,False,False,False,POINT (-73.9681079869821 40.7723494081345),POINT,(-73.9681079869821 40.7723494081345)
